Feature_1,Feature_2,Correlation
mfcc13_mean,dmfcc10_std,0.0050335399745287035
dmfcc13_mean,dmfcc10_std,0.005020185117713724
dmfcc7_mean,dmfcc4_mean,0.0050199207310126556
dmfcc8_mean,mfcc4_std,0.004966196852185697
dmfcc12_mean,dmfcc5_std,0.00494396078028443
spec_rolloff_mean_hz,mfcc1_std,0.004938344918537421
mfcc10_mean,dmfcc6_mean,0.004907542627788131
spec_energy_low_mean,mfcc2_std,0.004900373092156435
mfcc12_std,dmfcc5_mean,0.0048857303391658365
dmfcc1_mean,f0_mean_hz,0.004884165292378994
dmfcc11_mean,dmfcc10_mean,0.00481930055031611
spec_energy_high_mean,spec_flux_mean,0.004776760694600133
spec_rolloff_std_hz,mfcc10_mean,0.0046969647685521036
shimmer_apq11,f4_std_hz,0.004411804485227016
spec_rolloff_mean_hz,mfcc5_mean,0.004358668579115071
spec_rolloff_mean_hz,f0_max_hz,0.004325923467623885
dmfcc13_std,mfcc8_mean,0.0042505681949819825
mfcc12_mean,dmfcc3_mean,0.004208426697141778
spec_rolloff_mean_hz,mfcc11_std,0.0040797586996258505
mfcc6_std,dmfcc5_mean,0.004062585472978632
mfcc13_mean,dmfcc2_mean,0.0037907220678648603
mfcc12_mean,mfcc9_std,0.00373750621384526
shimmer_apq5,f0_max_hz,0.003620314760335598
mfcc10_std,dmfcc8_mean,0.003397554241459863
dmfcc10_mean,f0_std_hz,0.003280935180892066
dmfcc3_mean,shimmer_local,0.0032243410793159014
dmfcc3_mean,mfcc3_std,0.00319333865030489
spec_energy_mid_mean,f0_std_hz,0.0031797154302276366
dmfcc5_std,f3_mean_hz,0.003110358905031938
dmfcc5_mean,shimmer_apq3,0.0029896034499875784
tsallis_sq_amp,mfcc12_mean,0.002946801837145739
dmfcc13_mean,dmfcc6_std,0.002933216253910492
spec_centroid_mean_hz,mfcc1_std,0.0028679269705529694
mfcc8_std,dmfcc2_mean,0.0028240428195964976
spec_flux_mean,dmfcc1_mean,0.00275541440171803
dmfcc11_mean,dmfcc6_std,0.0025687550371100254
dmfcc10_mean,mfcc1_mean,0.0025159251013842274
dmfcc11_std,mfcc4_mean,0.0025070975564105654
mfcc11_mean,dmfcc2_std,0.0024877261473053866
tsallis_sq_amp,mfcc8_mean,0.002361959584658563
dmfcc1_std,f2_mean_hz,0.0023613857480059633
dmfcc4_std,f2_mean_hz,0.0023525198022357713
dmfcc9_mean,mfcc2_mean,0.002329167773680327
mfcc4_mean,jitter_ppq5,0.002288235444015882
dmfcc11_std,mfcc8_mean,0.00207118070001811
mfcc11_mean,f1_std_hz,0.001992875290981223
mfcc12_mean,dmfcc1_std,0.0019388253498494482
dmfcc5_mean,f1_mean_hz,0.001588819315653366
spec_flux_mean,dmfcc8_mean,0.0015883409823923323
dmfcc13_mean,mfcc10_mean,0.0015172709760710352
mfcc12_mean,mfcc3_std,0.0012586029245583955
spec_energy_mid_mean,f2_mean_hz,0.0010847088929149386
spec_flux_mean,dmfcc11_mean,0.0010311698469088223
dmfcc6_mean,dmfcc4_mean,0.0009600753203032674
dmfcc5_mean,mfcc4_mean,0.0008778037827375666
dmfcc12_std,mfcc4_mean,0.0008219756740808756
dmfcc7_std,dmfcc4_mean,0.0006578193620424575
mfcc9_mean,dmfcc5_mean,0.000618713255677609
dmfcc12_mean,dmfcc7_std,0.000521056030276629
spec_energy_low_mean,f0_std_hz,0.00040465938772617157
spec_energy_mid_mean,dmfcc10_mean,0.0003205761530188313
mfcc13_std,mfcc11_mean,0.00010011725447264156
